60833.652604166666667	-9.379259521825E-14
60833.652627314814815	-1.456358E-13
60833.652650462962963	-1.165482E-13
60833.652673611111111	-4.689629760912E-14
60833.652696759259260	-1.167463478322E-14
60833.652719907407408	-3.700257331443E-14
60833.652743055555556	-6.292416674519E-14
60833.652766203703704	-1.254525E-13
60833.652789351851852	-1.582998E-13
60833.652812500000000	-1.391059E-13
60833.652835648148148	-8.409673782003E-14
60833.652905092592593	-7.400514662886E-14
60833.652928240740741	-1.493954E-13
60833.652951388888889	-2.574350E-13
60833.652974537037037	-2.908758E-13
60833.652997685185186	-2.281495E-13
60833.653020833333334	-9.201173893983E-14
60833.653043981481482	7.519234800774E-14
60833.653067129629630	2.131111E-13
60833.653090277777778	2.372517E-13
60833.653113425925926	1.846171E-13
60833.653136574074074	1.511763E-13
60833.653159722222223	1.802639E-13
60833.653182870370371	2.144962E-13
60833.653206018518519	2.346795E-13
60833.653229166666667	2.046025E-13
60833.653252314814815	1.351484E-13
60833.653275462962963	-1.088311298719E-14
60833.653298611111111	-1.772957E-13
60833.653321759259260	-2.841481E-13
60833.653344907407408	-3.225358E-13
60833.653368055555556	-2.942397E-13
60833.653391203703704	-2.983951E-13
60833.653414351851852	-3.662661E-13
60833.653437500000000	-4.208795E-13
60833.653460648148148	-4.190987E-13
60833.653483796296297	-3.458850E-13
60833.653506944444445	-2.661415E-13
60833.653530092592593	-1.668084E-13
60833.653553240740741	-7.024551296544E-14
60833.653576388888889	-2.750458281270E-14
60833.653599537037037	-5.263465444744E-14
60833.653622685185186	-8.310740333764E-14
60833.653645833333334	-8.706484968743E-14
60833.653668981481482	-6.707953420157E-14
60833.653692129629630	-7.875411477468E-14
60833.653715277777778	-1.674020E-13
60833.653738425925926	-3.132357E-13
60833.653761574074074	-4.321584E-13
60833.653784722222223	-5.134849E-13
60833.653807870370371	-5.362405E-13
60833.653831018518519	-5.166509E-13
60833.653854166666667	-4.161305E-13
60833.653877314814815	-2.726714E-13
60833.653900462962963	-1.108099E-13
60833.653923611111111	6.767318910111E-14
60833.653946759259260	1.796702E-13
60833.653969907407408	1.751191E-13
60833.653993055555556	6.945399116942E-14
60833.654016203703704	-1.009159119117E-14
60833.654039351851852	-4.551117512366E-14
60833.654062500000000	-4.808355319810E-14
60833.654085648148148	-5.777941059631E-14
60833.654108796296297	-6.866252358351E-14
60833.654131944444445	-8.192014774866E-14
60833.654155092592593	-1.311910E-13
60833.654178240740741	-1.751191E-13
60833.654201388888889	-1.856065E-13
60833.654224537037037	-8.805423837993E-14
60833.654247685185186	7.281794524999E-14
60833.654270833333334	2.182559E-13
60833.654293981481482	2.877099E-13
60833.654317129629630	2.334922E-13
60833.654340277777778	9.953095205656E-14
60833.654363425925926	-5.045806437606E-14
60833.654386574074074	-1.311910E-13
60833.654409722222223	-1.363357E-13
60833.654432870370371	-1.157567E-13
60833.654456018518519	2.77024497092E-15
60833.654479166666667	1.873873E-13
60833.654502314814815	3.601320E-13
60833.654525462962963	4.097985E-13
60833.654548611111111	3.443020E-13
60833.654571759259260	2.562477E-13
60833.654594907407408	1.828363E-13
60833.654618055555556	1.068524E-13
60833.654641203703704	-3.700257331443E-14
60833.654664351851852	-2.687139E-13
60833.654687500000000	-5.039869E-13
60833.654710648148148	-6.674314E-13
60833.654733796296297	-7.248151E-13
60833.654756944444445	-7.244193E-13
60833.654780092592593	-7.014658E-13
60833.654803240740741	-6.500185E-13
60833.654826388888889	-6.195458E-13
60833.654849537037037	-6.486333E-13
60833.654872685185186	-7.487579E-13
60833.654895833333334	-8.637232E-13
60833.654918981481482	-9.127960E-13
60833.654942129629630	-9.149727E-13
60833.654965277777778	-8.641189E-13
60833.654988425925926	-7.463834E-13
60833.655011574074074	-5.520704E-13
60833.655034722222223	-3.480616E-13
60833.655057870370371	-1.741298E-13
60833.655081018518519	-5.144745306856E-14
60833.655104166666667	5.164531996504E-14
60833.655127314814815	1.262441E-13
60833.655150462962963	1.519677E-13
60833.655173611111111	1.501869E-13
60833.655196759259260	9.300112763233E-14
60833.655219907407408	-2.334921535632E-14
60833.655243055555556	-1.507805E-13
60833.655266203703704	-2.400220E-13
60833.655289351851852	-2.499158E-13
60833.655312500000000	-2.277538E-13
60833.655335648148148	-1.770979E-13
60833.655358796296297	-9.775009577814E-14
60833.655381944444445	6.52982442423E-15
60833.655405092592593	1.068524E-13
60833.655428240740741	1.729425E-13
60833.655451388888889	2.077685E-13
60833.655474537037037	1.929278E-13
60833.655497685185186	1.832320E-13
60833.655520833333334	2.455626E-13
60833.655543981481482	3.783365E-13
60833.655567129629630	4.877612E-13
60833.655636574074074	4.952805E-13
60833.655659722222223	4.590693E-13
60833.655682870370371	3.967388E-13
60833.655706018518519	3.278785E-13
60833.655729166666667	2.611946E-13
60833.655752314814815	1.737340E-13
60833.655775462962963	1.325760E-13
60833.655798611111111	1.557274E-13
60833.655821759259260	2.196409E-13
60833.655844907407408	2.653500E-13
60833.655868055555556	2.960206E-13
60833.655891203703704	3.243166E-13
60833.655914351851852	3.490510E-13
60833.655937500000000	3.559766E-13
60833.655960648148148	3.381679E-13
60833.655983796296297	3.543936E-13
60833.656006944444445	3.963430E-13
60833.656030092592593	4.062368E-13
60833.656053240740741	3.514255E-13
60833.656076388888889	2.560498E-13
60833.656099537037037	1.814511E-13
60833.656122685185186	7.637965780682E-14
60833.656145833333334	-7.934776967422E-14
60833.656168981481482	-1.966874E-13
60833.656192129629630	-2.346794E-13
60833.656215277777778	-2.097472E-13
60833.656238425925926	-2.255772E-13
60833.656261574074074	-3.096739E-13
60833.656284722222223	-4.438330E-13
60833.656307870370371	-5.746282E-13
60833.656331018518519	-6.692123E-13
60833.656354166666667	-6.781166E-13
60833.656377314814815	-5.823453E-13
60833.656400462962963	-4.285966E-13
60833.656423611111111	-2.702969E-13
60833.656446759259260	-1.707659E-13
60833.656469907407408	-1.058630E-13
60833.656493055555556	-1.278271E-13
60833.656516203703704	-2.451668E-13
60833.656539351851852	-4.187029E-13
60833.656562500000000	-5.427704E-13
60833.656585648148148	-6.171712E-13
60833.656608796296297	-6.500185E-13
60833.656631944444445	-6.367608E-13
60833.656655092592593	-5.835325E-13
60833.656678240740741	-4.986443E-13
60833.656701388888889	-4.361159E-13
60833.656724537037037	-4.208795E-13
60833.656747685185186	-4.701503E-13
60833.656770833333334	-5.283255E-13
60833.656793981481482	-5.477172E-13
60833.656817129629630	-5.392086E-13
60833.656840277777778	-5.655259E-13
60833.656863425925926	-6.173691E-13
60833.656886574074074	-6.688166E-13
60833.656909722222223	-7.265960E-13
60833.656932870370371	-7.323343E-13
